NASDAQ:UBCP,UBCP,United Bancorp Inc. Common Stock
NASDAQ:UBER,UBER,Uber Technologies Inc. Common Stock
NASDAQ:UBFO,UBFO,United Security Bancshares Common Stock
NASDAQ:UBOH,UBOH,United Bancshares Inc. Common Stock
NASDAQ:UBP,UBP,Urstadt Biddle Properties Inc. Common Stock
NASDAQ:UBP^H,UBP^H,Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock
NASDAQ:UBP^K,UBP^K,Urstadt Biddle Properties Inc. 5.875% Series K Cumulative Redeemable Preferred Stock
NASDAQ:UBS,UBS,UBS Group AG Registered Ordinary Shares
NASDAQ:UBSI,UBSI,United Bankshares Inc. Common Stock
NASDAQ:UBX,UBX,Unity Biotechnology Inc. Common Stock
NASDAQ:UCBI,UCBI,United Community Banks Inc. Common Stock
NASDAQ:UCBIO,UCBIO,United Community Banks Inc. Depositary Shares each representing 1/1000th interest in a share of Series I Non-CumulativePreferred Stock
NASDAQ:UCL,UCL,uCloudlink Group Inc. American Depositary Shares
NASDAQ:UCTT,UCTT,Ultra Clean Holdings Inc. Common Stock
NASDAQ:UDR,UDR,UDR Inc. Common Stock
NASDAQ:UE,UE,Urban Edge Properties Common Shares of Beneficial Interest
NASDAQ:UEC,UEC,Uranium Energy Corp. Common Stock
NASDAQ:UEIC,UEIC,Universal Electronics Inc. Common Stock
NASDAQ:UEPS,UEPS,Net 1 UEPS Technologies Inc. Common Stock
NASDAQ:UFAB,UFAB,Unique Fabricating Inc. Common Stock
NASDAQ:UFCS,UFCS,United Fire Group Inc. Common Stock
NASDAQ:UFI,UFI,Unifi Inc. New Common Stock
NASDAQ:UFPI,UFPI,UFP Industries Inc. Common Stock
NASDAQ:UFPT,UFPT,UFP Technologies Inc. Common Stock
NASDAQ:UFS,UFS,Domtar Corporation (NEW) Common Stock
NASDAQ:UG,UG,United-Guardian Inc. Common Stock
NASDAQ:UGI,UGI,UGI Corporation Common Stock
NASDAQ:UGIC,UGIC,UGI Corporation Corporate Units
NASDAQ:UGP,UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share)
NASDAQ:UGRO,UGRO,urban-gro Inc. Common Stock
NASDAQ:UHAL,UHAL,Amerco Common Stock
NASDAQ:UHS,UHS,Universal Health Services Inc. Common Stock
NASDAQ:UHT,UHT,Universal Health Realty Income Trust Common Stock
NASDAQ:UI,UI,Ubiquiti Inc. Common Stock
NASDAQ:UIHC,UIHC,United Insurance Holdings Corp. Common Stock
NASDAQ:UIS,UIS,Unisys Corporation New Common Stock
NASDAQ:UK,UK,Ucommune International Ltd Ordinary Shares
NASDAQ:UKOMW,UKOMW,Ucommune International Ltd Warrant expiring 11/17/2025
NASDAQ:UL,UL,Unilever PLC Common Stock
NASDAQ:ULBI,ULBI,Ultralife Corporation Common Stock
NASDAQ:ULCC,ULCC,Frontier Group Holdings Inc. Common Stock
NASDAQ:ULH,ULH,Universal Logistics Holdings Inc. Common Stock
NASDAQ:ULTA,ULTA,Ulta Beauty Inc. Common Stock
NASDAQ:UMBF,UMBF,UMB Financial Corporation Common Stock
NASDAQ:UMC,UMC,United Microelectronics Corporation (NEW) Common Stock
NASDAQ:UMH,UMH,UMH Properties Inc. Common Stock
NASDAQ:UMH^C,UMH^C,UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share
NASDAQ:UMH^D,UMH^D,UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share
NASDAQ:UMPQ,UMPQ,Umpqua Holdings Corporation Common Stock
NASDAQ:UNAM,UNAM,Unico American Corporation Common Stock
NASDAQ:UNB,UNB,Union Bankshares Inc. Common Stock
NASDAQ:UNCY,UNCY,Unicycive Therapeutics Inc. Common Stock
NASDAQ:UNF,UNF,Unifirst Corporation Common Stock
NASDAQ:UNFI,UNFI,United Natural Foods Inc. Common Stock
NASDAQ:UNH,UNH,UnitedHealth Group Incorporated Common Stock (DE)
NASDAQ:UNIT,UNIT,Uniti Group Inc. Common Stock
NASDAQ:UNM,UNM,Unum Group Common Stock
NASDAQ:UNMA,UNMA,Unum Group 6.250% Junior Subordinated Notes due 2058
NASDAQ:UNP,UNP,Union Pacific Corporation Common Stock
NASDAQ:UNTY,UNTY,Unity Bancorp Inc. Common Stock
NASDAQ:UNVR,UNVR,Univar Solutions Inc. Common Stock
NASDAQ:UONE,UONE,Urban One Inc. Class A Common Stock
NASDAQ:UONEK,UONEK,Urban One Inc. Class D Common Stock
NASDAQ:UP,UP,Wheels Up Experience Inc. Class A Common Stock
NASDAQ:UPC,UPC,Universe Pharmaceuticals Inc. Ordinary Shares
NASDAQ:UPH,UPH,UpHealth Inc. Common Stock
NASDAQ:UPLD,UPLD,Upland Software Inc. Common Stock
NASDAQ:UPS,UPS,United Parcel Service Inc. Common Stock
NASDAQ:UPST,UPST,Upstart Holdings Inc. Common stock
NASDAQ:UPTD,UPTD,TradeUP Acquisition Corp. Common Stock
NASDAQ:UPTDU,UPTDU,TradeUP Acquisition Corp. Unit
NASDAQ:UPTDW,UPTDW,TradeUP Acquisition Corp. Warrant
NASDAQ:UPWK,UPWK,Upwork Inc. Common Stock
NASDAQ:URBN,URBN,Urban Outfitters Inc. Common Stock
NASDAQ:URG,URG,Ur Energy Inc Common Shares (Canada)
NASDAQ:URGN,URGN,UroGen Pharma Ltd. Ordinary Shares
NASDAQ:URI,URI,United Rentals Inc. Common Stock
NASDAQ:UROY,UROY,Uranium Royalty Corp. Common Stock
NASDAQ:USA,USA,Liberty All-Star Equity Fund Common Stock
NASDAQ:USAC,USAC,USA Compression Partners LP Common Units Representing Limited Partner Interests
NASDAQ:USAK,USAK,USA Truck Inc. Common Stock
NASDAQ:USAP,USAP,Universal Stainless & Alloy Products Inc. Common Stock
NASDAQ:USAS,USAS,Americas Gold and Silver Corporation Common Shares no par value
NASDAQ:USAU,USAU,U.S. Gold Corp. Common Stock
NASDAQ:USB,USB,U.S. Bancorp Common Stock
NASDAQ:USB^A,USB^A,U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock
NASDAQ:USB^H,USB^H,U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B
NASDAQ:USB^M,USB^M,U.S. Bancorp Depositary Shares Representing 1/1000th Interest in a Shares Series F
NASDAQ:USB^P,USB^P,U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock
NASDAQ:USB^Q,USB^Q,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock
NASDAQ:USB^R,USB^R,U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series M Non-Cumulative Perpetual Preferred Stock
NASDAQ:USCB,USCB,U.S. Century Bank Class A Common Stock
NASDAQ:USDP,USDP,USD Partners LP Common Units representing limited partner interest
NASDAQ:USEG,USEG,U.S. Energy Corp. Common Stock
NASDAQ:USFD,USFD,US Foods Holding Corp. Common Stock
NASDAQ:USIO,USIO,Usio Inc. Common Stock
NASDAQ:USLM,USLM,United States Lime & Minerals Inc. Common Stock
NASDAQ:USM,USM,United States Cellular Corporation Common Stock
NASDAQ:USNA,USNA,USANA Health Sciences Inc. Common Stock
NASDAQ:USPH,USPH,U.S. Physical Therapy Inc. Common Stock
NASDAQ:USWS,USWS,U.S. Well Services Inc. Class A Common Stock
NASDAQ:USWSW,USWSW,U.S. Well Services Inc. Warrants
NASDAQ:USX,USX,U.S. Xpress Enterprises Inc. Class A Common Stock
NASDAQ:UTF,UTF,Cohen & Steers Infrastructure Fund Inc Common Stock
NASDAQ:UTG,UTG,Reaves Utility Income Fund Common Shares of Beneficial Interest
NASDAQ:UTHR,UTHR,United Therapeutics Corporation Common Stock
NASDAQ:UTI,UTI,Universal Technical Institute Inc Common Stock
NASDAQ:UTL,UTL,UNITIL Corporation Common Stock
NASDAQ:UTMD,UTMD,Utah Medical Products Inc. Common Stock
NASDAQ:UTME,UTME,UTime Limited Ordinary Shares
NASDAQ:UTSI,UTSI,UTStarcom Holdings Corp.
NASDAQ:UTZ,UTZ,Utz Brands Inc Class A Common Stock
NASDAQ:UUU,UUU,Universal Security Instruments Inc. Common Stock
NASDAQ:UUUU,UUUU,Energy Fuels Inc Ordinary Shares (Canada)
NASDAQ:UVE,UVE,UNIVERSAL INSURANCE HOLDINGS INC Common Stock
NASDAQ:UVSP,UVSP,Univest Financial Corporation Common Stock
NASDAQ:UVV,UVV,Universal Corporation Common Stock
NASDAQ:UWMC,UWMC,UWM Holdings Corporation Class A Common Stock
NASDAQ:UXIN,UXIN,Uxin Limited ADS
NASDAQ:UZD,UZD,United States Cellular Corporation 6.250% Senior Notes due 2069
NASDAQ:UZE,UZE,United States Cellular Corporation 5.500% Senior Notes due 2070
NASDAQ:UZF,UZF,United States Cellular Corporation 5.500% Senior Notes due 2070
NASDAQ:V,V,Visa Inc.
NASDAQ:VABK,VABK,Virginia National Bankshares Corporation Common Stock
NASDAQ:VAC,VAC,Marriott Vacations Worldwide Corporation Common Stock
NASDAQ:VACC,VACC,Vaccitech plc American Depositary Shares
NASDAQ:VAL,VAL,Valaris Limited Common Shares
NASDAQ:VALE,VALE,VALE S.A. American Depositary Shares Each Representing one common share
NASDAQ:VALN,VALN,Valneva SE American Depositary Shares
NASDAQ:VALU,VALU,Value Line Inc. Common Stock
NASDAQ:VAPO,VAPO,Vapotherm Inc. Common Stock
NASDAQ:VAQC,VAQC,Vector Acquisition Corporation II Class A Ordinary Shares
NASDAQ:VATE,VATE,INNOVATE Corp. Common Stock
NASDAQ:VBF,VBF,Invesco Bond Fund Common Stock
NASDAQ:VBFC,VBFC,Village Bank and Trust Financial Corp. Common Stock
NASDAQ:VBIV,VBIV,VBI Vaccines Inc. New Common Stock (Canada)
NASDAQ:VBLT,VBLT,Vascular Biogenics Ltd. Ordinary Shares
NASDAQ:VBNK,VBNK,VersaBank Common Shares
NASDAQ:VBTX,VBTX,Veritex Holdings Inc. Common Stock
NASDAQ:VC,VC,Visteon Corporation Common Stock
NASDAQ:VCEL,VCEL,Vericel Corporation Common Stock
NASDAQ:VCF,VCF,Delaware Investments Colorado Municipal Income Fund Inc Common Stock
NASDAQ:VCIF,VCIF,Vertical Capital Income Fund Common Shares of Beneficial Interest
NASDAQ:VCKAU,VCKAU,Vickers Vantage Corp. I Unit
NASDAQ:VCKAW,VCKAW,Vickers Vantage Corp. I Warrant
NASDAQ:VCNX,VCNX,Vaccinex Inc. Common Stock
NASDAQ:VCRA,VCRA,Vocera Communications Inc. Common Stock
NASDAQ:VCTR,VCTR,Victory Capital Holdings Inc. Class A Common Stock
NASDAQ:VCV,VCV,Invesco California Value Municipal Income Trust Common Stock
NASDAQ:VCXA,VCXA,10X Capital Venture Acquisition Corp. II Class A Ordinary Share
NASDAQ:VCXAU,VCXAU,10X Capital Venture Acquisition Corp. II Unit
NASDAQ:VCXAW,VCXAW,10X Capital Venture Acquisition Corp. II Warrant
NASDAQ:VCYT,VCYT,Veracyte Inc. Common Stock
NASDAQ:VEC,VEC,Vectrus Inc. Common Stock
NASDAQ:VECO,VECO,Veeco Instruments Inc. Common Stock
NASDAQ:VECT,VECT,VectivBio Holding AG Ordinary Shares
NASDAQ:VEDL,VEDL,Vedanta Limited American Depositary Shares (Each representing four equity shares)
NASDAQ:VEEE,VEEE,Twin Vee PowerCats Co. Common Stock
NASDAQ:VEEV,VEEV,Veeva Systems Inc. Class A Common Stock
NASDAQ:VEI,VEI,Vine Energy Inc. Class A Common Stock
NASDAQ:VEL,VEL,Velocity Financial Inc. Common Stock
NASDAQ:VELO,VELO,Velocity Acquisition Corp. Class A Common Stock
NASDAQ:VELOW,VELOW,Velocity Acquisition Corp. Warrant
NASDAQ:VENA,VENA,Venus Acquisition Corporation Ordinary Shares
NASDAQ:VENAR,VENAR,Venus Acquisition Corporation Rights
NASDAQ:VENAW,VENAW,Venus Acquisition Corporation Warrant
NASDAQ:VEON,VEON,VEON Ltd. ADS
NASDAQ:VER,VER,VEREIT Inc. Common Stock
NASDAQ:VERA,VERA,Vera Therapeutics Inc. Class A Common Stock
NASDAQ:VERB,VERB,Verb Technology Company Inc. Common Stock
NASDAQ:VERBW,VERBW,Verb Technology Company Inc. Warrant
NASDAQ:VERI,VERI,Veritone Inc. Common Stock
NASDAQ:VERO,VERO,Venus Concept Inc. Common Stock
NASDAQ:VERU,VERU,Veru Inc. Common Stock
NASDAQ:VERV,VERV,Verve Therapeutics Inc. Common Stock
NASDAQ:VERX,VERX,Vertex Inc. Class A Common Stock
NASDAQ:VERY,VERY,Vericity Inc. Common Stock
NASDAQ:VET,VET,Vermilion Energy Inc. Common (Canada)
NASDAQ:VEV,VEV,Vicinity Motor Corp. Common Stock
NASDAQ:VFC,VFC,V.F. Corporation Common Stock
NASDAQ:VFF,VFF,Village Farms International Inc. Common Shares
NASDAQ:VFL,VFL,Delaware Investments National Municipal Income Fund Common Stock
NASDAQ:VG,VG,Vonage Holdings Corp. Common Stock
NASDAQ:VGI,VGI,Virtus Global Multi-Sector Income Fund Common Shares of Beneficial Interest
NASDAQ:VGII,VGII,Virgin Group Acquisition Corp. II Class A Ordinary Shares
NASDAQ:VGM,VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE)
NASDAQ:VGR,VGR,Vector Group Ltd. Common Stock
NASDAQ:VGZ,VGZ,Vista Gold Corp Common Stock
NASDAQ:VHAQ,VHAQ,Viveon Health Acquisition Corp. Common Stock
NASDAQ:VHC,VHC,VirnetX Holding Corp Common Stock
NASDAQ:VHI,VHI,Valhi Inc. Common Stock
NASDAQ:VIA,VIA,Via Renewables Inc. Class A Common Stock
NASDAQ:VIAC,VIAC,ViacomCBS Inc. Class B Common Stock
NASDAQ:VIACA,VIACA,ViacomCBS Inc. Class A Common Stock
NASDAQ:VIACP,VIACP,ViacomCBS Inc. 5.75% Series A Mandatory Convertible Preferred Stock
NASDAQ:VIAO,VIAO,VIA optronics AG American Depositary Shares each representing one-fifth of an Ordinary Share
NASDAQ:VIASP,VIASP,Via Renewables Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock
NASDAQ:VIAV,VIAV,Viavi Solutions Inc. Common Stock
NASDAQ:VICI,VICI,VICI Properties Inc. Common Stock
NASDAQ:VICR,VICR,Vicor Corporation Common Stock
NASDAQ:VIEW,VIEW,View Inc. Class A Common Stock
NASDAQ:VIEWW,VIEWW,View Inc. Warrant
NASDAQ:VII,VII,7GC & Co. Holdings Inc. Class A common stock
NASDAQ:VIIAW,VIIAW,7GC & Co. Holdings Inc. Warrant
NASDAQ:VINC,VINC,Vincerx Pharma Inc. Common Stock
NASDAQ:VINO,VINO,Gaucho Group Holdings Inc. Common Stock
NASDAQ:VINP,VINP,Vinci Partners Investments Ltd. Class A Common Shares
NASDAQ:VIOT,VIOT,Viomi Technology Co. Ltd American Depositary Shares
NASDAQ:VIPS,VIPS,Vipshop Holdings Limited American Depositary Shares each representing two ordinary shares
NASDAQ:VIR,VIR,Vir Biotechnology Inc. Common Stock
NASDAQ:VIRC,VIRC,Virco Manufacturing Corporation Common Stock
NASDAQ:VIRI,VIRI,Virios Therapeutics Inc. Common Stock
NASDAQ:VIRT,VIRT,Virtu Financial Inc. Class A Common Stock
NASDAQ:VIRX,VIRX,Viracta Therapeutics Inc. Common Stock
NASDAQ:VISL,VISL,Vislink Technologies Inc. Common Stock
NASDAQ:VIST,VIST,Vista Oil & Gas S.A.B. de C.V. American Depositary Shares each representing one series A share with no par value
NASDAQ:VITL,VITL,Vital Farms Inc. Common Stock
NASDAQ:VIV,VIV,Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share)
NASDAQ:VIVE,VIVE,Viveve Medical Inc. Common Stock
NASDAQ:VIVO,VIVO,Meridian Bioscience Inc. Common Stock
NASDAQ:VJET,VJET,voxeljet AG American Depositary Shares
NASDAQ:VKI,VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE)
NASDAQ:VKQ,VKQ,Invesco Municipal Trust Common Stock
NASDAQ:VKTX,VKTX,Viking Therapeutics Inc. Common Stock
NASDAQ:VLAT,VLAT,Valor Latitude Acquisition Corp. Class A Ordinary Shares
NASDAQ:VLATU,VLATU,Valor Latitude Acquisition Corp. Unit
NASDAQ:VLATW,VLATW,Valor Latitude Acquisition Corp. Warrant
NASDAQ:VLCN,VLCN,Volcon Inc. Common stock
NASDAQ:VLD,VLD,Velo3D Inc. Common Stock
NASDAQ:VLDR,VLDR,Velodyne Lidar Inc. Common Stock
NASDAQ:VLDRW,VLDRW,Velodyne Lidar Inc. Warrants
NASDAQ:VLGEA,VLGEA,Village Super Market Inc. Class A Common Stock
NASDAQ:VLN,VLN,Valens Semiconductor Ltd. Ordinary Shares
NASDAQ:VLO,VLO,Valero Energy Corporation Common Stock
NASDAQ:VLON,VLON,Vallon Pharmaceuticals Inc. Common Stock
NASDAQ:VLRS,VLRS,Controladora Vuela Compania de Aviacion S.A.B. de C.V. American Depositary Shares each representing ten (10) Ordinary Participation Certificates
NASDAQ:VLT,VLT,Invesco High Income Trust II
NASDAQ:VLTA,VLTA,Volta Inc. Class A Common Stock
NASDAQ:VLY,VLY,Valley National Bancorp Common Stock
NASDAQ:VLYPO,VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B
NASDAQ:VLYPP,VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A
NASDAQ:VMAC,VMAC,Vistas Media Acquisition Company Inc. Class A Common Stock
NASDAQ:VMACW,VMACW,Vistas Media Acquisition Company Inc. Warrant
NASDAQ:VMAR,VMAR,Vision Marine Technologies Inc. Common Shares
NASDAQ:VMC,VMC,Vulcan Materials Company (Holding Company) Common Stock
NASDAQ:VMD,VMD,Viemed Healthcare Inc. Common Shares
NASDAQ:VMEO,VMEO,Vimeo Inc. Common Stock
NASDAQ:VMI,VMI,Valmont Industries Inc. Common Stock
NASDAQ:VMM,VMM,Delaware Investments Minnesota Municipal Income Fund II Inc. Common Stock
NASDAQ:VMO,VMO,Invesco Municipal Opportunity Trust Common Stock
NASDAQ:VMW,VMW,Vmware Inc. Common stock Class A
NASDAQ:VNCE,VNCE,Vince Holding Corp. Common Stock
NASDAQ:VNDA,VNDA,Vanda Pharmaceuticals Inc. Common Stock
NASDAQ:VNE,VNE,Veoneer Inc. Common Stock
NASDAQ:VNET,VNET,VNET Group Inc. American Depositary Shares
NASDAQ:VNO,VNO,Vornado Realty Trust Common Stock
NASDAQ:VNO^L,VNO^L,Vornado Realty Trust Pfd Ser L %
NASDAQ:VNO^M,VNO^M,Vornado Realty Trust 5.25% Series M Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share no par value per share
NASDAQ:VNO^N,VNO^N,Vornado Realty Trust 5.25% Series N Cumulative Redeemable Preferred Shares of Beneficial Interest liquidation preference $25.00 per share
NASDAQ:VNO^O,VNO^O,Vornado Realty Trust 4.45% Series O Cumulative Redeemable Preferred Shares Liquidation Preference $25.00 Per Share
NASDAQ:VNOM,VNOM,Viper Energy Partners LP Common Unit
NASDAQ:VNRX,VNRX,VolitionRX Limited Common Stock
NASDAQ:VNT,VNT,Vontier Corporation Common Stock
NASDAQ:VNTR,VNTR,Venator Materials PLC Ordinary Shares
NASDAQ:VOC,VOC,VOC Energy Trust Units of Beneficial Interest
NASDAQ:VOD,VOD,Vodafone Group Plc American Depositary Shares
NASDAQ:VOLT,VOLT,Volt Information Sciences Inc. Common Stock
NASDAQ:VOR,VOR,Vor Biopharma Inc. Common Stock
NASDAQ:VOSO,VOSO,Virtuoso Acquisition Corp. Class A Common Stock
NASDAQ:VOSOW,VOSOW,Virtuoso Acquisition Corp. Warrant
NASDAQ:VOXX,VOXX,VOXX International Corporation Class A Common Stock
NASDAQ:VOYA,VOYA,Voya Financial Inc. Common Stock
NASDAQ:VOYA^B,VOYA^B,Voya Financial Inc. Depositary Shares each representing a 1/40th interest in a share of 5.35% Fixed-Rate Reset Non-Cumulative Preferred Stock Series B
NASDAQ:VPCB,VPCB,VPC Impact Acquisition Holdings II Class A ordinary shre
NASDAQ:VPCBU,VPCBU,VPC Impact Acquisition Holdings II Unit
NASDAQ:VPCBW,VPCBW,VPC Impact Acquisition Holdings II Warrant
NASDAQ:VPCC,VPCC,VPC Impact Acquisition Holdings III Inc. Class A Common Stock
NASDAQ:VPG,VPG,Vishay Precision Group Inc. Common Stock
NASDAQ:VPV,VPV,Invesco Pennsylvania Value Municipal Income Trust Common Stock (DE)
NASDAQ:VQS,VQS,VIQ Solutions Inc. Common Shares
NASDAQ:VRA,VRA,Vera Bradley Inc. Common Stock
NASDAQ:VRAR,VRAR,The Glimpse Group Inc. Common Stock
NASDAQ:VRAY,VRAY,ViewRay Inc. Common Stock
NASDAQ:VRCA,VRCA,Verrica Pharmaceuticals Inc. Common Stock
NASDAQ:VRDN,VRDN,Viridian Therapeutics Inc. Common Stock
NASDAQ:VREX,VREX,Varex Imaging Corporation Common Stock
NASDAQ:VRM,VRM,Vroom Inc. Common Stock
NASDAQ:VRME,VRME,VerifyMe Inc. Common Stock
NASDAQ:VRMEW,VRMEW,VerifyMe Inc. Warrant
NASDAQ:VRNA,VRNA,Verona Pharma plc American Depositary Share
NASDAQ:VRNS,VRNS,Varonis Systems Inc. Common Stock
NASDAQ:VRNT,VRNT,Verint Systems Inc. Common Stock
NASDAQ:VRPX,VRPX,Virpax Pharmaceuticals Inc. Common Stock
NASDAQ:VRRM,VRRM,Verra Mobility Corporation Class A Common Stock
NASDAQ:VRS,VRS,Verso Corporation Common Stock
NASDAQ:VRSK,VRSK,Verisk Analytics Inc. Common Stock
NASDAQ:VRSN,VRSN,VeriSign Inc. Common Stock
NASDAQ:VRT,VRT,Vertiv Holdings LLC Class A Common Stock
NASDAQ:VRTS,VRTS,Virtus Investment Partners Inc. Common Stock
NASDAQ:VRTV,VRTV,Veritiv Corporation Common Stock
NASDAQ:VRTX,VRTX,Vertex Pharmaceuticals Incorporated Common Stock
NASDAQ:VS,VS,Versus Systems Inc. Common Shares
NASDAQ:VSAT,VSAT,ViaSat Inc. Common Stock
NASDAQ:VSCO,VSCO,Victorias Secret & Co. Common Stock
NASDAQ:VSEC,VSEC,VSE Corporation Common Stock
NASDAQ:VSH,VSH,Vishay Intertechnology Inc. Common Stock
NASDAQ:VSSYW,VSSYW,Versus Systems Inc. Class A Warrants
NASDAQ:VST,VST,Vistra Corp. Common Stock
NASDAQ:VSTA,VSTA,Vasta Platform Limited Class A Ordinary Shares
NASDAQ:VSTM,VSTM,Verastem Inc. Common Stock
NASDAQ:VSTO,VSTO,Vista Outdoor Inc. Common Stock
NASDAQ:VTA,VTA,Invesco Credit Opportunities Fund Common Shares of Beneficial Interest
NASDAQ:VTAQ,VTAQ,Ventoux CCM Acquisition Corp. Common Stock
NASDAQ:VTAQR,VTAQR,Ventoux CCM Acquisition Corp. Right
NASDAQ:VTAQU,VTAQU,Ventoux CCM Acquisition Corp. Unit
NASDAQ:VTAQW,VTAQW,Ventoux CCM Acquisition Corp. Warrant
NASDAQ:VTEX,VTEX,VTEX Class A Common Shares
NASDAQ:VTGN,VTGN,VistaGen Therapeutics Inc. Common Stock
NASDAQ:VTIQ,VTIQ,VectoIQ Acquisition Corp. II Class A Common Stock
NASDAQ:VTIQU,VTIQU,VectoIQ Acquisition Corp. II Unit
NASDAQ:VTIQW,VTIQW,VectoIQ Acquisition Corp. II Warrant
NASDAQ:VTN,VTN,Invesco Trust for Investment Grade New York Municipals Common Stock
NASDAQ:VTNR,VTNR,Vertex Energy Inc Common Stock
NASDAQ:VTOL,VTOL,Bristow Group Inc. Common Stock
NASDAQ:VTR,VTR,Ventas Inc. Common Stock
NASDAQ:VTRS,VTRS,Viatris Inc. Common Stock
NASDAQ:VTRU,VTRU,Vitru Limited Common Shares
NASDAQ:VTSI,VTSI,VirTra Inc. Common Stock
NASDAQ:VTVT,VTVT,vTv Therapeutics Inc. Class A Common Stock
NASDAQ:VUZI,VUZI,Vuzix Corporation Common Stock
NASDAQ:VVI,VVI,Viad Corp Common Stock
NASDAQ:VVNT,VVNT,Vivint Smart Home Inc.
NASDAQ:VVOS,VVOS,Vivos Therapeutics Inc. Common Stock
NASDAQ:VVPR,VVPR,VivoPower International PLC Ordinary Shares
NASDAQ:VVR,VVR,Invesco Senior Income Trust Common Stock (DE)
NASDAQ:VVV,VVV,Valvoline Inc. Common Stock
NASDAQ:VWE,VWE,Vintage Wine Estates Inc. Common Stock
NASDAQ:VWTR,VWTR,Vidler Water Resources Inc. Common Stock
NASDAQ:VXRT,VXRT,Vaxart Inc Common Stock
NASDAQ:VYGG,VYGG,Vy Global Growth Class A Ordinary Shares
NASDAQ:VYGR,VYGR,Voyager Therapeutics Inc. Common Stock
NASDAQ:VYNE,VYNE,VYNE Therapeutics Inc. Common Stock
NASDAQ:VYNT,VYNT,Vyant Bio Inc. Common Stock
NASDAQ:VZ,VZ,Verizon Communications Inc. Common Stock
NASDAQ:VZIO,VZIO,VIZIO Holding Corp. Class A Common Stock
NASDAQ:W,W,Wayfair Inc. Class A Common Stock
NASDAQ:WAB,WAB,Westinghouse Air Brake Technologies Corporation Common Stock
NASDAQ:WABC,WABC,Westamerica Bancorporation Common Stock
NASDAQ:WAFD,WAFD,Washington Federal Inc. Common Stock
NASDAQ:WAFDP,WAFDP,Washington Federal Inc. Depositary Shares
NASDAQ:WAFU,WAFU,Wah Fu Education Group Limited Ordinary Shares
NASDAQ:WAL,WAL,Western Alliance Bancorporation Common Stock (DE)
NASDAQ:WAL^A,WAL^A,Western Alliance Bancorporation Depositary Shares Each Representing a 1/400th Interest in a Share of 4.250% Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A
NASDAQ:WALA,WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056
NASDAQ:WALD,WALD,Waldencast Acquisition Corp. Class A Ordinary Share
NASDAQ:WALDU,WALDU,Waldencast Acquisition Corp. Units
NASDAQ:WARR,WARR,Warrior Technologies Acquisition Company Class A Common Stock
NASDAQ:WASH,WASH,Washington Trust Bancorp Inc. Common Stock
NASDAQ:WAT,WAT,Waters Corporation Common Stock
NASDAQ:WATT,WATT,Energous Corporation Common Stock
NASDAQ:WAVC,WAVC,Waverley Capital Acquisition Corp. 1 Class A Ordinary Shares
NASDAQ:WAVE,WAVE,Eco Wave Power Global AB (publ) American Depositary Shares
NASDAQ:WB,WB,Weibo Corporation American Depositary Share
NASDAQ:WBA,WBA,Walgreens Boots Alliance Inc. Common Stock
NASDAQ:WBK,WBK,Westpac Banking Corporation Common Stock
NASDAQ:WBS,WBS,Webster Financial Corporation Common Stock
NASDAQ:WBS^F,WBS^F,Webster Financial Corporation Depositary Shares Each Representing 1/1000th Interest in a Share of 5.25% Series F Non-Cumulative Perpetual Preferred Stock
NASDAQ:WBT,WBT,Welbilt Inc. Common Stock
NASDAQ:WBX,WBX,Wallbox N.V. Class A Ordinary Shares
NASDAQ:WCC,WCC,WESCO International Inc. Common Stock
NASDAQ:WCC^A,WCC^A,WESCO International Inc. Depositary Shares each representing 1/1000th interest in a share of Series A Fixed-Rate Reset Cumulative Perpetual Preferred Stock
NASDAQ:WCN,WCN,Waste Connections Inc. Common Shares
NASDAQ:WD,WD,Walker & Dunlop Inc Common Stock
NASDAQ:WDAY,WDAY,Workday Inc. Class A Common Stock
NASDAQ:WDC,WDC,Western Digital Corporation Common Stock
NASDAQ:WDFC,WDFC,WD-40 Company Common Stock
